"","FechaConsultora","FuenteIngreso","cantidad","Pais"
"2386","04/06/20","MovilSE",157,"Perú"
"2387","12/07/18","UB",36,"Perú"
"2388","28/03/18","MovilSE",295,"Perú"
"2389","23/06/18","UB",2,"Perú"
"2390","18/07/20","UB",58,"Perú"
"2391","28/12/18","UB",26,"Perú"
"2392","25/04/18","PortalGZ",35,"Perú"
"2393","26/10/18","MovilGZ",12,"Perú"
"2394","04/12/18","UB",42,"Perú"
"2395","15/01/19","MovilSE",5,"Perú"
"2396","16/02/18","MovilSE",386,"Perú"
"2397","02/01/18","PortalGZ",3,"Perú"
"2398","16/12/18","UB",9,"Perú"
"2399","13/06/18","MovilGZ",3,"Perú"
"2400","21/05/18","MovilGZ",1,"Perú"
"2401","19/08/20","UB",131,"Perú"
"2402","13/09/18","MovilGZ",15,"Perú"
"2403","14/12/18","CALL CENTER",2,"Perú"
"2404","25/06/20","PortalGZ",6,"Perú"
"2405","21/07/20","PortalGZ",3,"Perú"
"2406","12/08/18","UB",8,"Perú"
"2407","30/05/18","MovilGZ",7,"Perú"
"2408","31/05/20","PortalGZ",1,"Perú"
"2409","25/06/18","MovilGZ",4,"Perú"
"2410","04/09/18","CALL CENTER",1,"Perú"
"2411","12/11/18","MovilGZ",15,"Perú"
"2412","25/01/20","MovilSE",104,"Perú"
"2413","16/07/18","MovilGZ",8,"Perú"
"2414","26/08/20","UB",106,"Perú"
"2415","16/02/20","MovilSE",44,"Perú"
"2416","07/06/18","MovilSE",386,"Perú"
"2417","06/03/20","UB",38,"Perú"
"2418","22/04/18","PortalGZ",1,"Perú"
"2419","28/01/20","MovilGZ",37,"Perú"
"2420","07/02/18","MovilSE",635,"Perú"
"2421","03/03/18","UB",5,"Perú"
"2422","17/10/18","MovilGZ",11,"Perú"
"2423","30/05/20","PortalGZ",3,"Perú"
"2424","20/05/18","PortalGZ",1,"Perú"
"2425","06/03/19","UB",1,"Perú"
"2426","25/04/20","UB",20,"Perú"
"2427","14/11/18","PortalGZ",12,"Perú"
"2428","07/10/18","MovilSE",14,"Perú"
"2429","21/04/20","UB",25,"Perú"
"2430","25/06/18","PortalGZ",5,"Perú"
"2431","23/08/18","UB",43,"Perú"
"2432","25/06/18","MovilSE",589,"Perú"
"2433","24/08/20","UB",91,"Perú"
"2434","02/07/18","MovilGZ",7,"Perú"
"2435","06/07/18","UB",38,"Perú"
"2436","01/06/18","MovilSE",475,"Perú"
"2437","10/05/18","MovilSE",387,"Perú"
"2438","05/04/18","PortalGZ",20,"Perú"
"2439","12/10/18","CALL CENTER",2,"Perú"
"2440","27/08/18","UB",52,"Perú"
"2441","27/03/20","MovilSE",30,"Perú"
"2442","02/11/18","PortalGZ",4,"Perú"
"2443","08/01/19","MovilGZ",1,"Perú"
"2444","06/04/20","UB",26,"Perú"
"2445","20/08/18","UB",57,"Perú"
"2446","28/10/18","MovilSE",38,"Perú"
"2447","20/04/20","MovilGZ",5,"Perú"
"2448","19/09/18","PortalGZ",8,"Perú"
"2449","11/02/18","MovilSE",77,"Perú"
"2450","09/01/18","MovilSE",542,"Perú"
"2451","15/07/20","MovilSE",356,"Perú"
"2452","04/07/20","MovilSE",83,"Perú"
"2453","21/05/20","UB",63,"Perú"
"2454","05/02/20","MovilGZ",33,"Perú"
"2455","14/02/20","UB",14,"Perú"
"2456","25/04/18","UB",47,"Perú"
"2457","23/01/20","UB",36,"Perú"
"2458","14/02/20","PortalGZ",4,"Perú"
"2459","04/03/20","UB",42,"Perú"
"2460","27/08/20","MovilSE",477,"Perú"
"2461","25/07/20","UB",43,"Perú"
"2462","05/02/20","UB",9,"Perú"
"2463","02/01/18","MovilSE",252,"Perú"
"2464","05/10/18","UB",35,"Perú"
"2465","22/04/20","PortalGZ",1,"Perú"
"2466","21/05/18","MovilSE",584,"Perú"
"2467","25/01/18","UB",32,"Perú"
"2468","24/03/20","PortalGZ",3,"Perú"
"2469","19/07/20","UB",56,"Perú"
"2470","14/05/20","PortalGZ",1,"Perú"
"2471","05/08/20","MovilSE",465,"Perú"
"2472","07/01/20","MovilGZ",16,"Perú"
"2473","16/07/20","MovilSE",328,"Perú"
"2474","16/11/18","MovilSE",483,"Perú"
"2475","14/01/19","UB",12,"Perú"
"2476","24/08/20","MovilSE",542,"Perú"
"2477","09/02/18","UB",28,"Perú"
"2478","03/04/18","UB",31,"Perú"
"2479","27/07/18","MovilSE",461,"Perú"
"2480","11/09/18","MovilSE",526,"Perú"
"2481","26/07/18","PortalGZ",1,"Perú"
"2482","24/01/19","UB",4,"Perú"
"2483","06/06/20","UB",36,"Perú"
"2484","09/07/18","MovilSE",484,"Perú"
"2485","03/10/18","UB",60,"Perú"
"2486","24/06/18","MovilSE",41,"Perú"
"2487","06/12/18","CALL CENTER",3,"Perú"
"2488","16/07/20","UB",150,"Perú"
"2489","26/11/18","UB",78,"Perú"
"2490","06/05/20","PortalGZ",2,"Perú"
"2491","08/01/18","UB",10,"Perú"
"2492","19/01/18","MovilSE",483,"Perú"
"2493","25/04/19","PortalGZ",1,"Perú"
"2494","15/04/19","UB",1,"Perú"
"2495","14/12/18","PortalGZ",3,"Perú"
"2496","17/07/18","MovilGZ",21,"Perú"
"2497","27/01/20","PortalGZ",1,"Perú"
"2498","16/03/20","UB",13,"Perú"
"2499","02/09/20","MovilSE",45,"Perú"
"2500","13/07/18","CALL CENTER",3,"Perú"
"2501","13/11/18","MovilGZ",20,"Perú"
"2502","13/12/18","UB",40,"Perú"
"2503","11/01/19","UB",10,"Perú"
"2504","11/01/20","UB",8,"Perú"
"2505","20/02/18","UB",51,"Perú"
"2506","26/06/20","PortalGZ",4,"Perú"
"2507","20/01/20","MovilGZ",16,"Perú"
"2508","04/09/18","MovilGZ",9,"Perú"
"2509","02/05/18","UB",63,"Perú"
"2510","13/06/20","MovilGZ",22,"Perú"
"2511","23/02/20","MovilSE",32,"Perú"
"2512","07/08/18","PortalGZ",3,"Perú"
"2513","29/01/18","MovilSE",922,"Perú"
"2514","12/07/20","MovilGZ",7,"Perú"
"2515","24/05/20","UB",46,"Perú"
"2516","30/07/18","PortalGZ",6,"Perú"
"2517","09/09/18","MovilSE",30,"Perú"
"2518","22/07/18","UB",7,"Perú"
"2519","11/08/20","UB",130,"Perú"
"2520","07/02/20","CALL CENTER",1,"Perú"
"2521","23/04/18","MovilSE",787,"Perú"
"2522","15/12/18","UB",12,"Perú"
"2523","26/10/18","UB",40,"Perú"
"2524","03/12/18","PortalGZ",8,"Perú"
"2525","02/10/18","MovilSE",499,"Perú"
"2526","05/05/20","UB",52,"Perú"
"2527","06/11/18","MovilGZ",10,"Perú"
"2528","16/05/19","UB",1,"Perú"
"2529","06/05/20","MovilGZ",6,"Perú"
"2530","15/01/18","UB",11,"Perú"
"2531","01/04/20","UB",55,"Perú"
"2532","30/08/18","UB",18,"Perú"
"2533","06/07/20","UB",85,"Perú"
"2534","14/02/19","MovilSE",1,"Perú"
"2535","06/07/20","PortalGZ",1,"Perú"
"2536","04/02/20","MovilGZ",19,"Perú"
"2537","16/06/18","UB",7,"Perú"
"2538","04/01/20","MovilSE",126,"Perú"
"2539","24/04/18","UB",57,"Perú"
"2540","29/08/18","PortalGZ",2,"Perú"
"2541","23/12/18","MovilSE",16,"Perú"
"2542","21/05/18","PortalGZ",6,"Perú"
"2543","18/05/18","PortalGZ",8,"Perú"
"2544","19/06/20","MovilGZ",21,"Perú"
"2545","04/12/18","CALL CENTER",1,"Perú"
"2546","15/04/18","MovilSE",29,"Perú"
"2547","12/01/20","UB",5,"Perú"
"2548","12/08/20","PortalGZ",2,"Perú"
"2549","21/07/18","UB",13,"Perú"
"2550","02/05/19","UB",1,"Perú"
"2551","05/10/18","MovilGZ",12,"Perú"
"2552","09/05/20","MovilSE",5,"Perú"
"2553","20/01/18","UB",3,"Perú"
"2554","17/04/18","MovilSE",457,"Perú"
"2555","25/05/18","CALL CENTER",1,"Perú"
"2556","18/01/19","MovilSE",2,"Perú"
"2557","08/01/19","UB",37,"Perú"
"2558","23/08/20","MovilSE",87,"Perú"
"2559","04/12/18","PortalGZ",11,"Perú"
"2560","06/01/19","CALL CENTER",1,"Perú"
"2561","01/04/18","UB",1,"Perú"
"2562","05/03/20","MovilGZ",35,"Perú"
"2563","30/01/19","UB",5,"Perú"
"2564","09/10/19","MovilSE",1,"Perú"
"2565","22/06/18","UB",28,"Perú"
"2566","18/04/20","PortalGZ",1,"Perú"
"2567","31/10/18","MovilSE",389,"Perú"
"2568","25/08/20","MovilSE",442,"Perú"
"2569","29/05/18","UB",33,"Perú"
"2570","14/05/20","UB",86,"Perú"
"2571","10/03/18","MovilSE",61,"Perú"
"2572","22/01/18","MovilSE",653,"Perú"
"2573","21/07/20","MovilGZ",22,"Perú"
"2574","12/07/18","MovilGZ",12,"Perú"
"2575","07/01/20","UB",14,"Perú"
"2576","14/06/18","UB",31,"Perú"
"2577","12/06/20","MovilGZ",15,"Perú"
"2578","30/01/18","MovilSE",564,"Perú"
"2579","07/03/20","MovilSE",80,"Perú"
"2580","28/08/18","MovilGZ",15,"Perú"
"2581","16/05/20","MovilSE",10,"Perú"
"2582","05/04/20","PortalGZ",1,"Perú"
"2583","04/09/20","MovilSE",1,"Perú"
"2584","08/08/18","UB",50,"Perú"
"2585","03/04/19","UB",2,"Perú"
"2586","09/06/18","PortalGZ",1,"Perú"
"2587","30/10/18","UB",56,"Perú"
"2588","22/12/18","MovilSE",35,"Perú"
"2589","18/03/20","UB",8,"Perú"
"2590","11/06/20","PortalGZ",3,"Perú"
"2591","07/08/18","MovilGZ",16,"Perú"
"2592","27/02/18","MovilSE",441,"Perú"
"2593","19/03/18","UB",87,"Perú"
"2594","21/12/18","MovilSE",199,"Perú"
"2595","08/03/18","MovilSE",304,"Perú"
"2596","01/02/18","PortalGZ",16,"Perú"
"2597","09/01/19","UB",16,"Perú"
"2598","12/01/20","MovilGZ",1,"Perú"
"2599","31/03/20","UB",28,"Perú"
"2600","08/06/18","PortalGZ",11,"Perú"
"2601","06/06/20","MovilSE",81,"Perú"
"2602","30/01/18","PortalGZ",12,"Perú"
"2603","05/04/19","MovilSE",1,"Perú"
"2604","10/11/18","CALL CENTER",1,"Perú"
"2605","11/10/18","CALL CENTER",2,"Perú"
"2606","11/08/18","UB",13,"Perú"
"2607","21/04/20","MovilGZ",5,"Perú"
"2608","31/01/20","PortalGZ",4,"Perú"
"2609","28/09/18","MovilSE",292,"Perú"
"2610","13/06/18","MovilSE",307,"Perú"
"2611","19/01/19","UB",4,"Perú"
"2612","25/04/18","CALL CENTER",1,"Perú"
"2613","22/02/20","MovilSE",64,"Perú"
"2614","31/08/18","MovilGZ",10,"Perú"
"2615","24/09/18","CALL CENTER",2,"Perú"
"2616","06/12/18","MovilGZ",15,"Perú"
"2617","27/06/18","MovilGZ",4,"Perú"
"2618","10/07/20","MovilGZ",19,"Perú"
"2619","26/09/18","MovilGZ",15,"Perú"
"2620","17/11/18","UB",13,"Perú"
"2621","14/02/18","PortalGZ",6,"Perú"
"2622","03/04/20","MovilSE",29,"Perú"
"2623","03/03/20","MovilSE",413,"Perú"
"2624","11/04/20","UB",2,"Perú"
"2625","13/01/20","MovilSE",343,"Perú"
"2626","27/05/20","PortalGZ",2,"Perú"
"2627","17/07/20","UB",68,"Perú"
"2628","08/05/20","MovilSE",37,"Perú"
"2629","06/12/18","MovilSE",357,"Perú"
"2630","09/07/18","UB",40,"Perú"
"2631","24/02/18","MovilSE",79,"Perú"
"2632","31/07/18","MovilSE",517,"Perú"
"2633","21/12/18","UB",23,"Perú"
"2634","09/06/20","MovilSE",225,"Perú"
"2635","28/02/18","PortalGZ",23,"Perú"
"2636","07/01/20","MovilSE",314,"Perú"
"2637","17/03/18","MovilSE",59,"Perú"
"2638","19/03/18","MovilSE",685,"Perú"
"2639","13/04/18","UB",40,"Perú"
"2640","03/04/18","PortalGZ",31,"Perú"
"2641","21/02/19","UB",1,"Perú"
"2642","10/11/18","MovilGZ",1,"Perú"
"2643","05/06/18","MovilSE",429,"Perú"
"2644","01/09/18","UB",19,"Perú"
"2645","13/08/18","UB",64,"Perú"
"2646","15/06/18","UB",25,"Perú"
"2647","05/06/18","UB",38,"Perú"
"2648","12/02/20","UB",26,"Perú"
"2649","17/07/18","MovilSE",509,"Perú"
"2650","14/01/19","CALL CENTER",1,"Perú"
"2651","26/11/18","CALL CENTER",1,"Perú"
"2652","08/06/20","MovilSE",236,"Perú"
"2653","29/11/18","MovilGZ",13,"Perú"
"2654","26/06/18","CALL CENTER",1,"Perú"
"2655","16/03/18","PortalGZ",7,"Perú"
"2656","21/08/18","PortalGZ",21,"Perú"
"2657","23/09/18","UB",4,"Perú"
"2658","16/07/18","UB",63,"Perú"
"2659","26/07/18","CALL CENTER",2,"Perú"
"2660","19/03/20","MovilSE",100,"Perú"
"2661","22/08/20","UB",38,"Perú"
"2662","16/01/18","MovilSE",453,"Perú"
"2663","09/02/20","MovilGZ",2,"Perú"
"2664","28/05/20","MovilSE",95,"Perú"
"2665","08/06/20","UB",167,"Perú"
"2666","19/11/18","MovilSE",650,"Perú"
"2667","19/12/18","MovilSE",256,"Perú"
"2668","24/03/20","UB",33,"Perú"
"2669","13/03/20","PortalGZ",7,"Perú"
"2670","15/11/18","MovilGZ",16,"Perú"
"2671","29/08/18","MovilGZ",17,"Perú"
"2672","05/06/18","MovilGZ",7,"Perú"
"2673","14/08/18","MovilGZ",10,"Perú"
"2674","27/07/20","PortalGZ",3,"Perú"
"2675","23/11/18","CALL CENTER",1,"Perú"
"2676","29/12/18","MovilGZ",2,"Perú"
"2677","26/02/18","UB",91,"Perú"
"2678","04/01/18","PortalGZ",6,"Perú"
"2679","23/02/20","UB",3,"Perú"
"2680","26/06/18","UB",30,"Perú"
"2681","23/08/18","PortalGZ",5,"Perú"
"2682","27/09/18","CALL CENTER",1,"Perú"
"2683","12/02/18","UB",44,"Perú"
"2684","14/10/18","UB",11,"Perú"
"2685","20/08/18","MovilGZ",19,"Perú"
"2686","08/04/20","UB",13,"Perú"
"2687","30/05/18","PortalGZ",20,"Perú"
"2688","20/08/20","UB",129,"Perú"
"2689","15/04/20","MovilSE",9,"Perú"
"2690","13/09/18","MovilSE",470,"Perú"
"2691","22/02/18","MovilSE",405,"Perú"
"2692","31/07/18","PortalGZ",7,"Perú"
"2693","28/07/18","MovilSE",130,"Perú"
"2694","11/07/18","MovilGZ",4,"Perú"
"2695","20/06/20","UB",66,"Perú"
"2696","22/03/20","UB",5,"Perú"
"2697","29/04/18","PortalGZ",1,"Perú"
"2698","05/12/18","MovilSE",509,"Perú"
"2699","29/12/18","UB",14,"Perú"
"2700","01/08/20","MovilGZ",9,"Perú"
"2701","07/06/20","MovilGZ",5,"Perú"
"2702","26/07/18","UB",74,"Perú"
"2703","10/01/19","MovilSE",4,"Perú"
"2704","30/07/20","MovilSE",297,"Perú"
"2705","23/08/18","MovilSE",456,"Perú"
"2706","09/08/18","CALL CENTER",1,"Perú"
"2707","08/06/20","PortalGZ",3,"Perú"
"2708","21/03/18","PortalGZ",19,"Perú"
"2709","27/08/18","MovilSE",668,"Perú"
"2710","04/07/20","MovilGZ",10,"Perú"
"2711","24/01/20","PortalGZ",4,"Perú"
"2712","06/12/18","PortalGZ",2,"Perú"
"2713","08/07/18","UB",9,"Perú"
"2714","22/01/18","PortalGZ",9,"Perú"
"2715","27/12/19","MovilSE",1,"Perú"
"2716","11/01/18","PortalGZ",12,"Perú"
"2717","09/05/18","UB",24,"Perú"
"2718","22/11/18","PortalGZ",4,"Perú"
"2719","14/12/18","MovilSE",387,"Perú"
"2720","27/12/19","UB",1,"Perú"
"2721","17/02/18","MovilSE",116,"Perú"
"2722","06/05/20","MovilSE",29,"Perú"
"2723","15/06/20","PortalGZ",4,"Perú"
"2724","20/02/20","MovilGZ",55,"Perú"
"2725","14/01/19","MovilGZ",1,"Perú"
"2726","23/09/18","MovilSE",26,"Perú"
"2727","07/12/18","MovilGZ",18,"Perú"
"2728","07/03/18","UB",48,"Perú"
"2729","21/02/20","MovilSE",427,"Perú"
"2730","18/03/18","MovilSE",38,"Perú"
"2731","15/08/20","MovilSE",161,"Perú"
"2732","23/07/20","UB",79,"Perú"
"2733","30/04/18","UB",61,"Perú"
"2734","03/10/18","PortalGZ",10,"Perú"
"2735","21/06/20","MovilSE",6,"Perú"
"2736","23/08/20","UB",42,"Perú"
"2737","26/05/20","MovilGZ",10,"Perú"
"2738","16/05/18","MovilGZ",1,"Perú"
"2739","05/10/18","PortalGZ",4,"Perú"
"2740","26/06/18","MovilSE",495,"Perú"
"2741","04/07/18","PortalGZ",8,"Perú"
"2742","24/05/18","MovilSE",293,"Perú"
"2743","18/02/20","UB",42,"Perú"
"2744","12/07/18","MovilSE",420,"Perú"
"2745","02/09/18","MovilSE",44,"Perú"
"2746","30/07/20","PortalGZ",1,"Perú"
"2747","13/04/20","MovilSE",16,"Perú"
"2748","06/07/18","MovilSE",239,"Perú"
"2749","29/07/18","MovilSE",155,"Perú"
"2750","02/04/18","MovilSE",833,"Perú"
"2751","08/06/18","MovilSE",403,"Perú"
"2752","21/06/18","UB",26,"Perú"
"2753","01/08/18","UB",65,"Perú"
"2754","04/01/19","MovilSE",26,"Perú"
"2755","27/08/20","PortalGZ",2,"Perú"
"2756","14/06/18","MovilSE",306,"Perú"
"2757","05/04/18","UB",44,"Perú"
"2758","29/08/20","UB",76,"Perú"
"2759","23/07/18","MovilGZ",8,"Perú"
"2760","21/11/18","MovilSE",420,"Perú"
"2761","11/07/18","UB",48,"Perú"
"2762","06/04/20","MovilSE",56,"Perú"
"2763","19/02/18","MovilSE",668,"Perú"
"2764","07/02/18","UB",36,"Perú"
"2765","29/03/18","UB",5,"Perú"
"2766","18/04/20","UB",12,"Perú"
"2767","25/02/18","MovilSE",49,"Perú"
"2768","14/09/18","MovilGZ",13,"Perú"
"2769","31/03/18","UB",2,"Perú"
"2770","06/04/18","PortalGZ",4,"Perú"
"2771","17/04/20","UB",29,"Perú"
"2772","29/08/18","MovilSE",405,"Perú"
"2773","12/02/20","PortalGZ",3,"Perú"
"2774","08/08/20","UB",58,"Perú"
"2775","18/04/18","MovilSE",468,"Perú"
"2776","25/02/19","MovilSE",1,"Perú"
"2777","05/03/20","UB",48,"Perú"
"2778","22/01/20","MovilGZ",29,"Perú"
"2779","04/04/20","MovilGZ",1,"Perú"
"2780","16/08/18","UB",35,"Perú"
"2781","23/01/19","UB",7,"Perú"
"2782","17/01/19","CALL CENTER",1,"Perú"
"2783","09/01/20","MovilGZ",15,"Perú"
"2784","17/11/18","MovilSE",55,"Perú"
"2785","09/04/20","MovilSE",4,"Perú"
"2786","04/09/18","UB",46,"Perú"
"2787","02/05/20","MovilGZ",2,"Perú"
"2788","05/06/20","MovilSE",155,"Perú"
"2789","16/06/20","UB",168,"Perú"
"2790","16/07/18","PortalGZ",5,"Perú"
"2791","06/06/20","MovilGZ",3,"Perú"
"2792","05/05/18","MovilSE",81,"Perú"
"2793","21/10/18","MovilSE",29,"Perú"
"2794","08/02/18","UB",48,"Perú"
"2795","02/04/18","UB",77,"Perú"
"2796","21/02/18","UB",45,"Perú"
"2797","07/09/18","CALL CENTER",1,"Perú"
"2798","31/01/20","MovilGZ",19,"Perú"
"2799","17/04/20","MovilSE",24,"Perú"
"2800","27/06/18","CALL CENTER",2,"Perú"
"2801","13/01/20","UB",20,"Perú"
"2802","31/07/20","UB",57,"Perú"
"2803","23/01/20","MovilSE",398,"Perú"
"2804","31/01/18","MovilSE",702,"Perú"
"2805","02/12/18","MovilSE",39,"Perú"
"2806","06/01/18","PortalGZ",2,"Perú"
"2807","09/07/20","MovilGZ",12,"Perú"
"2808","14/07/20","UB",215,"Perú"
"2809","24/09/18","PortalGZ",3,"Perú"
"2810","27/11/18","PortalGZ",3,"Perú"
"2811","28/11/18","MovilGZ",14,"Perú"
"2812","20/02/18","MovilSE",451,"Perú"
"2813","30/06/20","MovilSE",406,"Perú"
"2814","27/02/18","UB",51,"Perú"
"2815","05/06/20","MovilGZ",16,"Perú"
"2816","16/10/18","UB",44,"Perú"
"2817","13/08/18","MovilSE",527,"Perú"
"2818","02/02/18","MovilSE",413,"Perú"
"2819","06/04/20","CALL CENTER",1,"Perú"
"2820","16/03/20","PortalGZ",1,"Perú"
"2821","24/09/18","MovilGZ",9,"Perú"
"2822","26/04/20","MovilSE",2,"Perú"
"2823","16/06/20","PortalGZ",1,"Perú"
"2824","28/10/18","MovilGZ",1,"Perú"
"2825","31/12/18","MovilGZ",2,"Perú"
"2826","16/04/20","UB",13,"Perú"
"2827","05/04/20","UB",10,"Perú"
"2828","29/05/18","MovilGZ",4,"Perú"
"2829","26/01/18","UB",38,"Perú"
"2830","27/05/18","MovilSE",67,"Perú"
"2831","11/03/20","MovilGZ",26,"Perú"
"2832","30/07/20","UB",162,"Perú"
"2833","21/12/18","PortalGZ",4,"Perú"
"2834","19/06/18","MovilGZ",3,"Perú"
"2835","06/09/18","PortalGZ",4,"Perú"
"2836","24/06/19","MovilSE",1,"Perú"
"2837","01/11/18","UB",8,"Perú"
"2838","12/09/18","MovilGZ",22,"Perú"
"2839","12/07/20","UB",63,"Perú"
"2840","02/11/18","CALL CENTER",2,"Perú"
"2841","08/01/19","CALL CENTER",1,"Perú"
"2842","19/01/20","MovilSE",26,"Perú"
"2843","20/07/20","UB",216,"Perú"
"2844","18/01/18","MovilSE",597,"Perú"
"2845","02/04/18","PortalGZ",23,"Perú"
"2846","07/11/18","UB",43,"Perú"
"2847","01/09/20","MovilSE",59,"Perú"
"2848","17/01/18","UB",35,"Perú"
"2849","20/06/18","UB",47,"Perú"
"2850","15/06/20","MovilSE",172,"Perú"
"2851","20/07/20","MovilGZ",43,"Perú"
"2852","30/06/18","MovilSE",41,"Perú"
"2853","10/09/18","MovilSE",588,"Perú"
"2854","04/11/18","MovilSE",22,"Perú"
"2855","03/06/20","UB",125,"Perú"
"2856","29/02/20","UB",3,"Perú"
"2857","29/10/18","PortalGZ",1,"Perú"
"2858","28/06/18","CALL CENTER",2,"Perú"
"2859","14/03/20","MovilGZ",1,"Perú"
"2860","28/04/20","PortalGZ",2,"Perú"
"2861","03/08/18","MovilSE",404,"Perú"
"2862","05/03/20","MovilSE",400,"Perú"
"2863","10/01/18","MovilSE",494,"Perú"
"2864","06/08/18","MovilSE",623,"Perú"
"2865","20/04/20","UB",51,"Perú"
"2866","19/12/18","MovilGZ",1,"Perú"
"2867","10/08/18","MovilGZ",9,"Perú"
"2868","17/07/18","UB",40,"Perú"
"2869","02/03/20","MovilSE",434,"Perú"
"2870","26/04/18","UB",61,"Perú"
"2871","11/12/18","UB",39,"Perú"
"2872","03/01/18","PortalGZ",7,"Perú"
"2873","22/05/18","MovilGZ",8,"Perú"
"2874","31/05/20","MovilSE",31,"Perú"
"2875","03/01/19","PortalGZ",2,"Perú"
"2876","15/04/20","MovilGZ",6,"Perú"
"2877","14/07/18","MovilSE",42,"Perú"
"2878","04/04/20","UB",10,"Perú"
"2879","28/01/18","PortalGZ",1,"Perú"
"2880","07/04/18","MovilSE",63,"Perú"
"2881","09/09/18","UB",10,"Perú"
"2882","29/08/20","MovilSE",144,"Perú"
"2883","15/05/18","MovilSE",571,"Perú"
"2884","01/10/18","MovilSE",543,"Perú"
"2885","23/05/18","MovilSE",326,"Perú"
"2886","14/01/20","UB",28,"Perú"
"2887","28/06/20","MovilSE",17,"Perú"
"2888","29/08/18","CALL CENTER",1,"Perú"
"2889","31/03/20","MovilGZ",2,"Perú"
"2890","07/11/18","MovilGZ",11,"Perú"
"2891","24/04/20","MovilGZ",1,"Perú"
"2892","10/02/20","MovilGZ",16,"Perú"
"2893","11/07/20","MovilSE",71,"Perú"
"2894","26/01/20","MovilGZ",1,"Perú"
"2895","24/01/20","MovilGZ",26,"Perú"
"2896","16/02/20","UB",3,"Perú"
"2897","19/04/20","UB",2,"Perú"
"2898","01/10/18","PortalGZ",12,"Perú"
"2899","21/01/20","PortalGZ",2,"Perú"
"2900","18/06/20","MovilSE",173,"Perú"
"2901","07/08/18","UB",35,"Perú"
"2902","04/10/18","CALL CENTER",2,"Perú"
"2903","04/08/20","PortalGZ",7,"Perú"
"2904","10/02/20","CALL CENTER",1,"Perú"
"2905","29/05/20","MovilSE",86,"Perú"
"2906","15/07/20","PortalGZ",4,"Perú"
"2907","06/02/20","MovilSE",457,"Perú"
"2908","18/03/19","UB",1,"Perú"
"2909","08/02/18","MovilSE",532,"Perú"
"2910","07/11/18","PortalGZ",2,"Perú"
"2911","11/11/18","MovilGZ",1,"Perú"
"2912","18/12/18","MovilGZ",17,"Perú"
"2913","25/01/20","MovilGZ",6,"Perú"
"2914","25/07/18","UB",79,"Perú"
"2915","22/09/18","UB",15,"Perú"
"2916","29/04/18","UB",15,"Perú"
"2917","08/04/19","UB",2,"Perú"
"2918","22/07/20","UB",236,"Perú"
"2919","19/06/20","UB",108,"Perú"
"2920","22/08/18","UB",53,"Perú"
"2921","30/10/18","MovilGZ",9,"Perú"
"2922","12/03/18","UB",112,"Perú"
"2923","13/01/19","UB",1,"Perú"
"2924","04/07/18","UB",52,"Perú"
"2925","18/05/19","UB",1,"Perú"
"2926","13/04/20","UB",17,"Perú"
"2927","01/05/18","UB",9,"Perú"
"2928","03/08/18","UB",38,"Perú"
"2929","28/02/18","MovilSE",618,"Perú"
"2930","06/03/20","MovilGZ",23,"Perú"
"2931","23/06/20","MovilGZ",25,"Perú"
"2932","12/05/18","UB",1,"Perú"
"2933","03/06/18","MovilSE",38,"Perú"
"2934","06/05/18","MovilSE",14,"Perú"
"2935","08/04/18","MovilSE",52,"Perú"
"2936","27/01/18","UB",3,"Perú"
"2937","21/07/20","UB",352,"Perú"
"2938","20/07/18","CALL CENTER",2,"Perú"
"2939","30/06/20","UB",184,"Perú"
"2940","28/07/18","UB",8,"Perú"
"2941","05/03/20","CALL CENTER",1,"Perú"
"2942","07/05/18","MovilSE",746,"Perú"
"2943","25/09/18","CALL CENTER",1,"Perú"
"2944","18/02/20","MovilGZ",17,"Perú"
"2945","26/12/18","MovilGZ",17,"Perú"
"2946","30/07/20","MovilGZ",19,"Perú"
"2947","26/11/18","MovilGZ",23,"Perú"
"2948","11/05/18","MovilSE",261,"Perú"
"2949","10/07/18","MovilGZ",7,"Perú"
"2950","20/09/18","CALL CENTER",2,"Perú"
"2951","07/06/18","UB",34,"Perú"
"2952","16/09/18","MovilSE",33,"Perú"
"2953","28/04/20","MovilGZ",3,"Perú"
"2954","27/08/20","UB",135,"Perú"
"2955","03/09/20","PortalGZ",1,"Perú"
"2956","31/07/18","UB",56,"Perú"
"2957","25/06/20","MovilSE",286,"Perú"
"2958","12/09/18","MovilSE",496,"Perú"
"2959","05/01/18","PortalGZ",13,"Perú"
"2960","31/01/19","UB",3,"Perú"
"2961","05/12/18","MovilGZ",11,"Perú"
"2962","03/03/20","MovilGZ",28,"Perú"
"2963","26/02/18","MovilSE",674,"Perú"
"2964","20/07/18","MovilSE",350,"Perú"
"2965","21/05/20","MovilGZ",7,"Perú"
"2966","24/05/18","MovilGZ",4,"Perú"
"2967","03/05/18","UB",35,"Perú"
"2968","10/02/20","MovilSE",492,"Perú"
"2969","30/10/18","PortalGZ",3,"Perú"
"2970","23/05/20","UB",15,"Perú"
"2971","24/11/18","MovilSE",52,"Perú"
"2972","12/09/18","UB",47,"Perú"
"2973","17/03/20","MovilGZ",18,"Perú"
"2974","14/04/18","MovilSE",49,"Perú"
"2975","19/09/18","UB",44,"Perú"
"2976","19/10/18","MovilSE",169,"Perú"
"2977","31/12/18","MovilSE",20,"Perú"
"2978","27/09/18","MovilSE",287,"Perú"
"2979","14/03/20","UB",13,"Perú"
"2980","12/04/18","UB",40,"Perú"
